korean_word,english_translation,mandarin_translation,mandarin_pinyin,category,difficulty
넓다,broad,宽敞，宽阔，宽广,kuānchǎng，kuānkuò，kuānguǎng,집 구하기,1
집,house,房子，窝，巢,fángzi，wō，cháo,집 구하기,1
좁다,small,窄小,zhǎixiǎo,집 구하기,1
바닥,bottom; floor,地,dì,집 구하기,1
가구,furniture,家具,jiājù,집 구하기,1
엘리베이터,elevator,电梯，升降梯,diàntī，shēngjiàngtī,집 구하기,1
방,room,房间,fángjiān,집 구하기,1
텔레비전,TV; television,电视，电视机,diànshì，diànshìjī,집 구하기,1
짐,baggage,行李，货物,xínglǐ，huòwù,집 구하기,1
층,layer,层,céng,집 구하기,1
계단,stairs; staircase,阶梯，楼梯,jiētī，lóutī,집 구하기,1
문,door,门,mén,집 구하기,1
휴지,waste paper,废纸,fèizhǐ,집 구하기,1
화장실,toilet; restroom; bathroom,洗手间，卫生间,xǐshǒujiān，wèishēngjiān,집 구하기,1
부엌,kitchen,厨房,chúfáng,집 구하기,1
옷장,wardrobe,衣橱，衣柜,yīchú，yīguì,집 구하기,1
벽,wall,墙壁，墙壁,qiángbì，qiángbì,집 구하기,1
에어컨,air conditioner  ,空调,kōngtiáo,집 구하기,1
건물,building; structure; edifice,建筑，建筑物,jiànzhù，jiànzhùwù,집 구하기,1
댁,one's family,府，贵府,fǔ，guìfǔ,집 구하기,1
침대,bed,床，床铺,chuáng，chuángpù,집 구하기,1
정원,garden,庭院，院子,tíngyuàn，yuànzi,집 구하기,1
마당,garden; yard,院子，庭院,yuànzi，tíngyuàn,집 구하기,1
옷걸이,clothes hanger; hanger,衣架，衣钩，晾衣架,yījià，yīgōu，liàngyījià,집 구하기,1
아파트,apartment; apartment building,公寓,gōngyù,집 구하기,1
거실,living room,客厅,kètīng,집 구하기,1
창문,window,窗，窗户,chuāng，chuānghù,집 구하기,1
열쇠,key,钥匙,yàoshi,집 구하기,1
수건,towel,毛巾,máojīn,집 구하기,1
달력,calendar,日历,rìlì,집 구하기,1
식탁,dining table,餐桌,cānzhuō,집 구하기,1
냉장고,refrigerator; fridge,冰箱,bīngxiāng,집 구하기,1
비누,soap,肥皂，香皂,féizào，xiāngzào,집 구하기,1
출구,exit; way out,出口,chūkǒu,집 구하기,1
휴게실,lounge; waiting room,休息室,xiūxīshì,집 구하기,1
이불,bedclothes; comforter; blanket,被子,bèizi,집 구하기,1
세탁기,washing machine,洗衣机,xǐyījī,집 구하기,1
하숙집,boarding house; lodging house; rooming house,寄宿处,jìsùchù,집 구하기,1
선풍기,fan,电扇，电风扇,diànshàn，diànfēngshàn,집 구하기,1
한옥,hanok,韩屋,hánwū,집 구하기,1
치약,toothpaste,牙膏,yágāo,집 구하기,1
소파,sofa; couch,沙发,shāfā,집 구하기,1
꽃병,vase,花瓶,huāpíng,집 구하기,1
서랍,drawer,抽屉,chōutì,집 구하기,1
휴지통,garbage can; litter box; trash can,废纸篓，废纸桶，垃圾篓，垃圾桶,fèizhǐlǒu，fèizhǐtǒng，lājīlǒu，lājītǒng,집 구하기,1
칫솔,toothbrush,牙刷,yáshuā,집 구하기,1
지하,basement,地下,dìxià,집 구하기,1
방문,door,房门,fángmén,집 구하기,1
목욕탕,bathhouse,公共浴室，澡堂,gōnggòngyùshì，zǎotáng,집 구하기,1
빌딩,building,大楼，高楼，大厦,dàlóu，gāolóu，dàshà,집 구하기,1
책장,bookshelf; bookcase,书柜,shūguì,집 구하기,1
쓰레기통,garbage can; litter box; trash can ,垃圾桶，垃圾箱,lājītǒng，lājīxiāng,집 구하기,1
댁,you,您,nín,집 구하기,1
침실,bedroom,卧室,wòshì,집 구하기,1
이삿짐,goods to be moved,搬家的东西,bānjiādedōngxī,집 구하기,1
옆집,house next door,邻居，隔壁,línjū，gébì,집 구하기,1
마르다,dry up,干,gàn,집안일,1
깨끗하다,clean,洁净，干净,jiéjìng，gānjìng,집안일,1
버리다,throw away; dump,扔，丢,rēng，diū,집안일,1
더럽다,dirty,脏，污浊,zàng，wūzhuó,집안일,1
집안일,housework; household chores,家务,jiāwù,집안일,1
깨끗이,clean,干净地，洁净地,gānjìngdì，jiéjìngdì,집안일,1
쓰레기,rubbish; trash; garbage,垃圾,lājī,집안일,1
설거지,dishwashing; doing the dishes,刷碗，洗碗,shuāwǎn，xǐwǎn,집안일,1
청소,cleaning,打扫，清扫，扫除,dǎsǎo，qīngsǎo，sǎochú,집안일,1
정리,organizing,整理，收拾，清理,zhěnglǐ，shōushí，qīnglǐ,집안일,1
빨래,washing; laundry,洗衣，洗衣服,xǐyī，xǐyīfú,집안일,1
빨다,wash; clean,洗,xǐ,집안일,1
세탁,washing; laundry,洗衣,xǐyī,집안일,1
드리다,give; offer,致，呈，献，奉上,zhì，chéng，xiàn，fèngshàng,초대와 방문,1
들르다,drop by,顺便去一下,shùnbiànqùyīxià,초대와 방문,1
가져가다,bring,带走，拿走,dàizǒu，názǒu,초대와 방문,1
시간,time,时间,shíjiān,초대와 방문,1
꽃,flower,花，花朵,huā，huāduǒ,초대와 방문,1
찾아오다,come visiting,来找，来访，访问,láizhǎo，láifǎng，fǎngwèn,초대와 방문,1
가져오다,bring,带来，拿来，取来,dàilái，nálái，qǔlái,초대와 방문,1
잔치,party; feast; banquet,宴会，喜宴,yànhuì，xǐyàn,초대와 방문,1
선물,gift; present,礼物,lǐwù,초대와 방문,1
마중,pick up,接站，接机,jiēzhàn，jiējī,초대와 방문,1
병문안,visit to a sick person,探病,tànbìng,초대와 방문,1
찾아가다,go visiting,去，去找，去见，拜访,qù，qùzhǎo，qùjiàn，bàifǎng,초대와 방문,1
집들이,housewarming party,乔迁宴，乔迁请客,qiáoqiānyàn，qiáoqiānqǐngkè,초대와 방문,1
초대,invitation,邀请；招待,yāoqǐng；zhāodài,초대와 방문,1
방문,visit,访问，拜访，登门,fǎngwèn，bàifǎng，dēngmén,초대와 방문,1
파티,party,聚会，派对,jùhuì，pàiduì,초대와 방문,1
시간,hour,小时,xiǎoshí,초대와 방문,1
꽃다발,bouquet; bunch of flowers,花束,huāshù,초대와 방문,1
초대장,invitation; invitation card,邀请函,yāoqǐnghán,초대와 방문,1
치다,hit; strike,打，敲，击,dǎ，qiāo，jī,취미,1
개,dog,狗，犬,gǒu，quǎn,취미,1
부르다,call for; call out for; gesture,叫,jiào,취미,1
모으다,gather; collect; get together,集，聚，聚集,jí，jù，jùjí,취미,1
찍다,stamp,盖，印,gài，yìn,취미,1
키우다,grow; raise,养,yǎng,취미,1
고양이,cat,猫,māo,취미,1
즐기다,appreciate; enjoy; delight in,享受,xiǎngshòu,취미,1
그리다,draw; paint,画,huà,취미,1
노래,song; music; singing,歌，歌曲，唱歌,gē，gēqǔ，chànggē,취미,1
춤,dance,舞蹈,wǔdǎo,취미,1
게임,game,游戏，比赛,yóuxì，bǐsài,취미,1
문화,culture,文化,wénhuà,취미,1
그림,drawing; painting; sketch,画儿，绘画，画作，图画,huà'ér，huìhuà，huàzuò，túhuà,취미,1
가요,Korean popular song,歌谣,gēyáo,취미,1
경기,game; match,竞技，比赛，竞赛,jìngjì，bǐsài，jìngsài,취미,1
강아지,puppy,小狗，狗崽,xiǎogǒu，gǒuzǎi,취미,1
노래방,noraebang; singing room,练歌房，练歌厅,liàngēfáng，liàngētīng,취미,1
낚시,fishing hook,钓钩，鱼钩,diàogōu，yúgōu,취미,1
취미,hobby,爱好，嗜好，趣味，兴趣,àihào，shìhào，qùwèi，xìngqù,취미,1
요리,cooking,烹饪，烹调,pēngrèn，pēngtiáo,취미,1
운동,exercise,运动,yùndòng,취미,1
놀이,play; entertainment,游戏，玩耍,yóuxì，wánshuǎ,취미,1
사진,picture; photo,照片，相片,zhàopiān，xiàngpiān,취미,1
피아노,piano,钢琴,gāngqín,취미,1
대회,meeting; convention,大会,dàhuì,취미,1
음악,music,音乐,yīnyuè,취미,1
추다,dance,跳,tiào,취미,1
태권도,taegwondo; taekwondo,跆拳道,táiquándào,취미,1
테니스,tennis,网球,wǎngqiú,취미,1
달리기,run,跑步,pǎobù,취미,1
등산,hike; mountain climbing,登山,dēngshān,취미,1
동물,animal,动物,dòngwù,취미,1
공,ball,球,qiú,취미,1
예술,art,艺术,yìshù,취미,1
야구,baseball,棒球,bàngqiú,취미,1
산책,walk; stroll,散步,sànbù,취미,1
독서,reading,读书,dúshū,취미,1
축구,soccer,足球,zúqiú,취미,1
기타,guitar,吉他,jítā,취미,1
비디오,video,视频，录像,shìpín，lùxiàng,취미,1
농구,basketball,篮球,lánqiú,취미,1
라디오,radio,电台广播,diàntáiguǎngbō,취미,1
소설,novel,小说,xiǎoshuō,취미,1
춤추다,dance,跳舞,tiàowǔ,취미,1
방송,broadcasting,广播，电视,guǎngbō，diànshì,취미,1
배드민턴,badminton,羽毛球,yǔmáoqiú,취미,1
잡지,magazine,杂志,zázhì,취미,1
스키,ski,滑雪板,huáxuěbǎn,취미,1
카메라,camera,照相机,zhàoxiàngjī,취미,1
스케이트,skate,冰鞋,bīngxié,취미,1
악기,musical instrument,乐器,yuèqì,취미,1
켜다,saw,锯开,jùkāi,취미,1
스포츠,sports,体育，运动，竞赛,tǐyù，yùndòng，jìngsài,취미,1
장난감,toy,玩具,wánjù,취미,1
만화,comics,漫画,mànhuà,취미,1
수영,swimming,游泳,yóuyǒng,취미,1
수영장,swimming pool,游泳场，游泳池,yóuyǒngchǎng，yóuyǒngchí,취미,1
탁구,table tennis; ping-pong,乒乓球,pīngpāngqiú,취미,1
바이올린,violin,小提琴,xiǎotíqín,취미,1
헬스클럽,health club; fitness center; gym,健身中心，健身俱乐部,jiànshēnzhōngxīn，jiànshēnjùlèbù,취미,1
테니스장,tennis court,网球场,wǎngqiúchǎng,취미,1
체육관,gym; gymnasium,体育馆,tǐyùguǎn,취미,1
입장권,admission ticket; entrance ticket,入场券，门票,rùchǎngquàn，ménpiào,취미,1
스키장,ski resort,滑雪场,huáxuěchǎng,취미,1
축구공,soccer ball,足球,zúqiú,취미,1
일어나다,stand up; rise; sit up,起，起来,qǐ，qǐlái,하루 생활,1
감다,close; shut eyes,闭,bì,하루 생활,1
깨다,sober up,醒来,xǐnglái,하루 생활,1
서두르다,hurry; rush,着急，操之过急,zháojí，cāozhīguòjí,하루 생활,1
마치다,complete; finish,结束，完成,jiéshù，wánchéng,하루 생활,1
바쁘다,busy; hectic,忙，忙碌，紧张,máng，mánglù，jǐnzhāng,하루 생활,1
감다,wash; bathe,洗,xǐ,하루 생활,1
출장,business trip,出差,chūchāi,하루 생활,1
출근,going to work; arriving at work,上班,shàngbān,하루 생활,1
퇴근,leaving work; arriving home from work,下班,xiàbān,하루 생활,1
출퇴근,commuting,上下班,shàngxiàbān,하루 생활,1
말,speech; words,声，声音,shēng，shēngyīn,학교생활,1
알다,know; understand,知道，明白,zhīdào，míngbái,학교생활,1
모르다,not know,不知道，不认识，不懂,bùzhīdào，bùrènshí，bùdǒng,학교생활,1
맞추다,piece together; assemble,配，组装，拼,pèi，zǔzhuāng，pīn,학교생활,1
의미,meaning; sense,意义,yìyì,학교생활,1
알아보다,investigate; examine; look into,打听，了解，查询,dǎtīng，liǎojiě，cháxún,학교생활,1
끝나다,end; finish,结束，完成,jiéshù，wánchéng,학교생활,1
맞다,be correct,正确，对,zhèngquè，duì,학교생활,1
어렵다,difficult; challenging,难，不容易,nán，bùróngyì,학교생활,1
쉽다,easy,容易，简单,róngyì，jiǎndān,학교생활,1
쓰다,write,写,xiě,학교생활,1
접다,fold,叠,dié,학교생활,1
가르치다,teach; instruct,教，教授，传授,jiào，jiàoshòu，chuánshòu,학교생활,1
외우다,memorize,背，背诵,bèi，bèisòng,학교생활,1
조용하다,quiet,安静,ānjìng,학교생활,1
학교,school,学校,xuéxiào,학교생활,1
끝내다,complete; finish,结束，完成,jiéshù，wánchéng,학교생활,1
떠들다,clamor; make a noise,喧闹,xuānnào,학교생활,1
배우다,learn,学，学习,xué，xuéxí,학교생활,1
이야기,story,故事,gùshì,학교생활,1
시험,test; exam,考试,kǎoshì,학교생활,1
공부,study,学习，读书,xuéxí，dúshū,학교생활,1
전공,major; specialty,专业，专攻，主修,zhuānyè，zhuāngōng，zhǔxiū,학교생활,1
수업,class; lesson; course,授课，讲课,shòukè，jiǎngkè,학교생활,1
여쭙다,ask politely,问询，问,wènxún，wèn,학교생활,1
문제,problem; question,题，问题,tí，wèntí,학교생활,1
규칙,rule,规则，规定，条例,guīzé，guīdìng，tiáolì,학교생활,1
사전,dictionary,辞典，词典,cídiǎn，cídiǎn,학교생활,1
얘기,story,谈话，说话,tánhuà，shuōhuà,학교생활,1
칠판,blackboard,黑板,hēibǎn,학교생활,1
적다,write; write down,写,xiě,학교생활,1
역사,history,历史,lìshǐ,학교생활,1
한글,Hangeul,韩文,hánwén,학교생활,1
가위,scissors,剪刀,jiǎndāo,학교생활,1
의자,chair; stool,椅子,yǐzi,학교생활,1
검사,examination; inspection,检查,jiǎnchá,학교생활,1
내용,content; substance,里面的物品,lǐmiàndewùpǐn,학교생활,1
성적,record; results,成绩,chéngjì,학교생활,1
교실,classroom,教室,jiàoshì,학교생활,1
단어,word,单词，词汇,dāncí，cíhuì,학교생활,1
학원,school,学院，学校,xuéyuàn，xuéxiào,학교생활,1
교육,education,教育，培训,jiàoyù，péixùn,학교생활,1
숙제,homework,作业,zuòyè,학교생활,1
글,writing; text,文章,wénzhāng,학교생활,1
점수,score,分数,fēnshù,학교생활,1
컴퓨터,computer,电脑,diànnǎo,학교생활,1
입학,admission to a school; entrance into a school,入学,rùxué,학교생활,1
시끄럽다,loud,吵闹，喧嚣,chǎonào，xuānxiāo,학교생활,1
책상,desk,书桌,shūzhuō,학교생활,1
공책,notebook,笔记本,bǐjìběn,학교생활,1
교수,teaching; instruction,教授，教学，讲授,jiàoshòu，jiàoxué，jiǎngshòu,학교생활,1
말씀,words,话,huà,학교생활,1
장,piece; sheet,张，枚，纸,zhāng，méi，zhǐ,학교생활,1
교사,teacher,教师,jiàoshī,학교생활,1
여학생,female student ,女学生，女生,nǚxuéshēng，nǚshēng,학교생활,1
고등학교,high school,高中,gāozhōng,학교생활,1
서류,document; papers,文件，材料,wénjiàn，cáiliào,학교생활,1
유학,studying abroad,留学,liúxué,학교생활,1
대학교,university; college,大学,dàxué,학교생활,1
연필,pencil,铅笔,qiānbǐ,학교생활,1
질문,question,提问,tíwèn,학교생활,1
상,prize; reward,奖，奖赏,jiǎng，jiǎngshǎng,학교생활,1
영어,English,英语,yīngyǔ,학교생활,1
기숙사,dormitory,宿舍,sùshè,학교생활,1
운동장,playground; sports field,运动场，体育场,yùndòngchǎng，tǐyùchǎng,학교생활,1
지우개,eraser,橡皮擦,xiàngpícā,학교생활,1
학기,semester; term,学期,xuéqī,학교생활,1
유학생,international student; student studying abroad,留学生,liúxuéshēng,학교생활,1
교과서,textbook,教科书，教材,jiàokēshū，jiàocái,학교생활,1
볼펜,ballpoint pen,圆珠笔,yuánzhūbǐ,학교생활,1
대학원,graduate school,研究生院,yánjiūshēngyuàn,학교생활,1
지각,tardiness,迟到,chídào,학교생활,1
졸업,graduation,毕业,bìyè,학교생활,1
글자,letter; character,字，文字,zì，wénzì,학교생활,1
반,group; party,班,bān,학교생활,1
언어,language,语言,yǔyán,학교생활,1
답,answer; response,回答，答话,huídá，dáhuà,학교생활,1
글씨,form of letters,字体，字迹，笔迹,zìtǐ，zìjì，bǐjì,학교생활,1
노트,notebook,笔记本,bǐjìběn,학교생활,1
정문,main gate,正门,zhèngmén,학교생활,1
결석,absence,缺席，缺勤,quēxí，quēqín,학교생활,1
설명,explanation; account,说明,shuōmíng,학교생활,1
대학,university; college,大学,dàxué,학교생활,1
종이,paper,纸，纸片,zhǐ，zhǐpiàn,학교생활,1
선배,senior; veteran,前辈,qiánbèi,학교생활,1
학년,school year,学年,xuénián,학교생활,1
사무실,office; place of business; workplace,办公室,bàngōngshì,학교생활,1
남학생,male student,男学生，男生,nánxuéshēng，nánshēng,학교생활,1
후배,junior,后辈，晚辈，新人,hòubèi，wǎnbèi，xīnrén,학교생활,1
중학교,middle school,初中,chūzhōng,학교생활,1
봉투,envelope,信封,xìnfēng,학교생활,1
초등학교,elementary school; primary school,小学,xiǎoxué,학교생활,1
대학생,college student,大学生,dàxuéshēng,학교생활,1
수첩,pocket notebook,记事本，手册,jìshìběn，shǒucè,학교생활,1
복습,review,复习,fùxí,학교생활,1
예습,studying in advance,预习,yùxí,학교생활,1
고등학생,high school student; high schooler,高中生,gāozhōngshēng,학교생활,1
출석,attendance,出勤，出席，到场,chūqín，chūxí，dàochǎng,학교생활,1
시간표,schedule,时间表，日程表,shíjiānbiǎo，rìchéngbiǎo,학교생활,1
중학생,middle school student,初中生,chūzhōngshēng,학교생활,1
받아쓰다,dictate,听写，默写,tīngxiě，mòxiě,학교생활,1
외국어,foreign language,外国语，外语,wàiguóyǔ，wàiyǔ,학교생활,1
필통,pencil holder,笔筒,bǐtǒng,학교생활,1
유치원,kindergarten,幼儿园,yòu'éryuán,학교생활,1
초등학생,elementary school student; primary school student,小学生,xiǎoxuéshēng,학교생활,1
학생증,student identification,学生证,xuéshēngzhèng,학교생활,1
힘들다,strenuous; laborious,累，费力，费劲，辛苦，用力,lèi，fèilì，fèijìn，xīnkǔ，yònglì,한국 생활,1
떠나다,leave; depart,去往，前往,qùwǎng，qiánwǎng,한국 생활,1
재미있다,interesting,有趣，有意思,yǒuqù，yǒuyìsī,한국 생활,1
